timestamp,src_ip,dst_ip,username,department,protocol,source_port,destination_port,packet_size,bytes_sent,bytes_received,session_duration,login_time,logout_time,login_success,failed_login_count,file_access_count,email_sent_count,usb_inserted,database_queries,privilege_level,access_sensitive_data,off_hours_activity,geo_location,vpn_used,anomaly_score,insider_threat_label,hour,dayofweek,month
,192.168.240.170,172.20.252.17,user_583,0,1,6046,3389,840,-1.162689000749953,-1.3911947403927374,1088,,,1,-0.7072544858319685,0.6612591677080554,21,0,-1.3625644055548916,1,0,0,0,0,40.31,0,,,
2026-06-11 15:24:36,192.168.49.89,10.99.6.34,user_392,3,3,39952,80,1306,-1.104031895830682,-0.05824665889889485,2866,2026-06-11 15:24:36,2026-06-11 03:10:36,1,0.5943354398577652,-0.7621487216529046,10,0,-0.034205636958455625,1,0,0,2,0,64.54,0,15.0,3.0,6.0
2026-06-11 21:44:30,10.37.79.213,192.168.105.211,user_580,5,3,46857,443,349,-0.6582159099862273,-0.8756446062738814,1932,2026-06-11 21:44:30,,1,-0.44693650069402174,-0.6272995531871294,10,0,0.402255101294659,0,0,0,3,0,62.33,0,21.0,3.0,6.0
,10.201.144.99,172.31.150.108,user_555,0,2,20714,443,598,0.7766505605245996,0.9149651939417246,5083,,2026-06-11 08:29:18,1,0.5943354398577652,-0.34261797531493743,6,0,-0.2049946214922831,0,0,0,4,0,45.01,0,,,
,172.29.15.32,10.92.139.189,user_395,3,5,27488,445,1225,0.29871406669880196,-1.220776105339338,5683,,2026-06-11 13:50:06,1,-0.18661851555607503,-0.6572660350684127,20,0,1.6547076545427273,1,0,0,2,1,86.9,0,,,
,10.244.206.1,192.168.5.161,user_245,1,0,53420,22,542,0.45108057891799286,0.47593801904484706,1912,,2026-06-11 12:09:18,1,0.3340174547198184,-1.2565956726940801,18,0,-1.1727988671839722,0,0,0,3,1,60.69,0,,,
2026-06-11 14:59:18,192.168.126.41,192.168.171.210,user_163,5,1,20720,22,328,-0.5835091595428612,-0.7679909973679758,2153,2026-06-11 14:59:18,,1,-0.7072544858319685,0.5713597220642053,10,0,1.066434485592877,2,0,0,4,0,30.89,0,14.0,3.0,6.0
2026-06-11 17:55:06,192.168.162.153,192.168.96.168,user_555,4,2,7381,445,886,0.7275237162151775,-0.5541547956335852,5038,2026-06-11 17:55:06,,0,0.8546534249957118,0.7062088905299804,34,1,0.9715517164074173,2,1,1,1,1,67.03,1,17.0,3.0,6.0
,10.120.23.243,10.175.72.218,user_87,1,0,61426,445,1214,0.1748418957039177,-1.3630613487232128,3477,,,0,1.1149714101336587,-0.4924503847213542,26,1,-0.9830333288130527,0,0,1,4,0,54.86,0,,,
2026-06-11 14:24:42,192.168.124.134,172.30.240.17,user_324,1,5,46808,443,691,1.4476534307931104,1.7278580499851806,4447,2026-06-11 14:24:42,,1,-0.44693650069402174,-0.3725844571962208,25,0,0.7628096241994059,2,0,0,0,1,32.78,0,14.0,3.0,6.0
2026-06-11 12:05:30,10.25.72.231,10.135.195.111,user_69,2,3,63896,22,582,0.2682561947518022,-0.12036905686239624,1899,2026-06-11 12:05:30,,1,-0.7072544858319685,-0.5823498303652044,0,0,-0.7932677904421332,0,0,1,2,1,50.82,0,12.0,3.0,6.0
2026-06-11 00:43:12,192.168.185.226,192.168.4.33,user_42,2,1,32184,80,1371,-1.1646178128547595,-0.363816360387315,5111,2026-06-11 00:43:12,,1,0.0736994695818717,0.031963048201104675,0,0,0.5540675319913946,0,1,0,1,0,51.9,0,0.0,3.0,6.0
,10.140.108.196,10.167.54.176,user_290,1,1,64759,3389,962,-0.5959461399946536,1.2491100939761641,4971,,2026-06-11 02:08:48,0,-0.9675724709699153,-0.9119811310593213,14,0,0.2694192244350154,2,1,0,0,1,73.15,0,,,
,192.168.218.25,172.25.247.240,user_187,5,1,44572,445,475,0.4498094917409254,-0.2094550623792484,3583,,,1,0.5943354398577652,-0.027969915561462055,16,0,0.44020820896884294,0,0,0,1,1,39.67,0,,,
,10.89.126.130,192.168.51.69,user_168,1,2,7227,3389,395,-1.095109211033847,-0.5754452012501274,2285,,2026-06-11 03:38:06,1,-0.18661851555607503,-0.3725844571962208,21,0,-1.191775421021064,0,0,0,3,0,40.29,0,,,
,192.168.149.42,192.168.217.156,user_234,2,1,8274,3389,617,-1.1710561876606036,0.8302119081341341,2345,,,1,0.3340174547198184,-0.34261797531493743,9,0,0.6299737473397623,0,0,0,2,1,69.39,0,,,
2026-06-11 07:19:00,192.168.232.78,10.228.255.229,user_140,5,5,55271,443,674,-0.9117177561088432,1.0183998818792837,5994,2026-06-11 07:19:00,,1,-0.44693650069402174,0.10687925290431309,10,0,0.6299737473397623,2,1,1,0,0,30.66,0,7.0,3.0,6.0
,172.29.65.154,192.168.17.139,user_182,2,0,13880,80,1054,-0.5015134281554313,-0.4882787127307736,1437,,,1,0.3340174547198184,0.3615943488952217,19,0,-1.3625644055548916,2,0,0,0,0,58.44,0,,,
,192.168.59.79,10.28.20.31,user_345,3,3,6421,443,1369,-0.619917416833189,-1.0012415990047017,409,,,1,0.3340174547198184,-1.0318470585844548,0,0,0.11760679373827991,0,0,0,1,1,23.0,0,,,
2026-06-11 19:05:48,172.23.133.7,172.18.255.202,user_1,0,1,4799,443,206,-0.8927999669849008,-0.5420218416389356,1799,2026-06-11 19:05:48,,1,-0.18661851555607503,0.4514937945390718,0,0,0.13658334757537186,0,0,1,0,1,18.65,0,19.0,3.0,6.0
,172.18.208.125,10.20.187.228,user_165,0,2,28920,80,256,-0.9880832849623429,0.5489817491144289,3957,,,1,1.1149714101336587,-0.7171989988309795,24,0,-1.210751974858156,0,0,0,1,0,58.12,0,,,
2026-06-11 19:49:24,172.17.6.204,10.1.216.238,user_559,3,2,1754,445,603,-0.3301423302675817,-0.4899170798977752,6336,2026-06-11 19:49:24,2026-06-11 05:25:24,1,-0.44693650069402174,-0.9119811310593213,21,0,1.426989008497624,1,1,0,3,1,49.61,0,19.0,3.0,6.0
2026-06-11 22:49:54,172.28.57.71,192.168.232.119,user_253,1,5,39607,445,197,-1.173723734801551,0.8718404916675007,3262,2026-06-11 22:49:54,2026-06-11 17:11:54,1,-0.18661851555607503,0.4664770354797135,12,0,0.060677132227004084,1,0,0,3,1,68.85,0,22.0,3.0,6.0
,172.31.78.82,192.168.147.171,user_119,4,1,40776,3389,196,0.834775313302944,1.0676362459450193,3115,,2026-06-11 23:47:24,1,-0.44693650069402174,-0.46248390284007085,21,0,-1.3625644055548916,0,0,0,4,1,63.3,0,,,
,192.168.129.136,172.23.242.140,user_250,3,2,59821,445,758,-0.8228728129372453,0.9838954342293962,3659,,,1,-0.18661851555607503,-0.5074336256619959,14,0,-0.7553146827679494,2,0,0,3,1,30.3,0,,,
,10.74.211.36,192.168.161.254,user_499,3,0,14265,445,67,2.22833241496513,-0.19662592785194039,4052,,2026-06-11 00:06:18,1,0.3340174547198184,2.2494827074160737,31,0,0.5161144243172107,1,0,0,2,0,61.35,0,,,
,172.17.117.187,192.168.222.78,user_456,2,2,10829,22,1049,-1.2274797281625087,-0.37875411864334835,6583,,,1,0.8546534249957118,-0.1778023249678789,4,0,-0.5086194828857542,1,1,0,0,1,51.54,0,,,
,172.20.249.122,172.28.48.57,user_126,2,2,1077,80,467,-0.535391083964253,1.026114767108985,2625,,2026-06-11 14:07:48,1,0.0736994695818717,-0.31265149343365406,17,0,0.23146611676083156,2,1,0,2,0,43.42,0,,,
,172.21.129.212,172.23.52.86,user_395,5,3,7704,445,970,1.4379437906575145,0.1373482740711262,3681,,,0,-0.9675724709699153,0.301661385132655,18,0,-0.9640567749759608,2,0,0,3,0,26.81,0,,,
2026-06-11 17:24:12,10.3.186.232,10.7.255.37,user_176,3,4,29713,22,1349,-0.2872725524261521,2.3334280087007526,3811,2026-06-11 17:24:12,2026-06-11 20:55:12,1,0.8546534249957118,0.25671166231072995,22,0,-0.14806495998100727,1,0,1,1,1,38.33,0,17.0,3.0,6.0
,10.211.156.87,172.29.80.212,user_351,5,5,37079,80,1169,0.12034330968260952,-1.2363916355081759,4274,,,1,-0.18661851555607503,-0.6872325169496961,29,0,0.21248956292373963,0,1,1,0,0,45.95,0,,,
2026-06-11 13:43:48,10.183.200.97,172.19.141.131,user_233,3,4,47188,443,1031,0.051642880133610944,-0.048260819383574335,6104,2026-06-11 13:43:48,,1,-0.9675724709699153,-0.5673665894245626,16,0,-1.3625644055548916,2,1,0,3,1,43.55,0,13.0,3.0,6.0
,192.168.128.239,10.199.205.90,user_536,2,1,10599,445,687,-1.2752332582533086,-1.4485493058140655,4415,,,0,1.1149714101336587,0.061929530082388044,11,0,1.0095048240816011,2,1,1,1,0,39.46,0,,,
,172.20.94.58,172.30.103.48,user_187,5,0,32699,80,1447,1.4476515019810057,1.7855874818471709,3809,,,1,0.8546534249957118,1.4553709375620645,30,0,0.5730440858284865,2,1,0,0,1,78.02,1,,,
,172.21.251.193,10.239.127.187,user_537,2,4,35501,80,1057,1.1146806683282564,-0.5686959318073107,2539,,,1,0.0736994695818717,-0.7022157578903379,12,0,-0.9071271134646849,2,0,1,2,0,50.89,0,,,
,192.168.62.158,192.168.159.98,user_34,5,1,44890,22,302,0.5729082090817822,0.9206367223676373,4774,,2026-06-11 06:18:24,1,0.0736994695818717,0.4514937945390718,22,0,-0.7742912366050414,0,0,0,4,0,45.5,0,,,
2026-06-11 04:55:30,10.174.26.139,172.26.252.56,user_532,2,2,26369,443,535,-0.4324233785612618,0.4159861647132161,3536,2026-06-11 04:55:30,2026-06-11 03:51:30,1,3.1975152912372327,1.530287142265273,11,0,1.9773090697732902,1,1,1,1,1,75.24,1,4.0,3.0,6.0
,10.95.158.59,192.168.106.128,user_572,2,4,37960,22,341,-1.3169669657650072,-1.0129645428298768,2577,,,1,-0.18661851555607503,-0.5673665894245626,46,0,-0.3947601598632025,1,0,0,4,0,50.07,1,,,
2026-06-11 21:50:18,172.17.82.98,10.55.170.15,user_493,4,4,20603,3389,858,2.0360414209885485,0.5448950355068517,5402,2026-06-11 21:50:18,,1,-0.44693650069402174,-0.13285260214595385,20,1,-0.1670415138180992,2,1,0,4,0,50.81,0,21.0,3.0,6.0
,10.135.143.64,192.168.159.244,user_214,0,4,3889,80,907,1.7791930858640934,-1.0395181402137532,5240,,2026-06-11 18:00:48,1,0.5943354398577652,-0.44750066189942916,14,0,0.13658334757537186,0,0,0,2,0,34.35,0,,,
,172.27.156.213,10.185.178.250,user_52,0,5,60532,80,595,1.1271427233374114,1.3824771977962476,3634,,,1,1.1149714101336587,-0.7921152035341879,1,0,0.2883957782721074,1,0,0,2,1,43.72,0,,,
,172.25.173.176,172.20.64.7,user_333,2,3,60928,80,591,-0.5629171615119468,-0.01590850674570335,1865,,,1,-0.9675724709699153,-0.8520481672967546,30,0,-1.2487050825323398,2,0,0,3,0,52.46,0,,,
2026-06-11 18:39:06,10.87.161.237,172.31.66.44,user_407,2,2,18465,3389,1488,1.3469462931769525,-0.60808870478387,3203,2026-06-11 18:39:06,2026-06-11 12:02:06,1,-0.18661851555607503,-1.0618135404657383,18,1,0.6109971935026703,0,0,0,0,0,25.34,0,18.0,3.0,6.0
2026-06-11 10:05:12,192.168.213.19,172.16.254.218,user_373,1,2,64791,3389,782,-0.5113542275141542,-1.2594609832069683,1592,2026-06-11 10:05:12,,1,0.5943354398577652,0.15182897572623813,10,0,-1.3625644055548916,0,0,1,3,0,26.68,0,10.0,3.0,6.0
2026-06-11 01:39:30,10.146.224.167,192.168.150.178,user_82,1,0,25046,22,1019,-1.1883711339254517,-0.6564749253145323,4462,2026-06-11 01:39:30,2026-06-11 16:01:30,1,-0.44693650069402174,-0.7771319625935462,21,0,0.3453254397833832,2,1,0,0,1,57.59,0,1.0,3.0,6.0
,10.97.60.40,192.168.33.53,user_277,4,5,26700,22,1290,-1.2227637825662567,0.595051830565285,2567,,2026-06-11 17:48:24,1,-0.7072544858319685,-0.40255093907750417,19,0,-1.0209864364872365,0,0,0,1,1,19.3,0,,,
,192.168.160.235,192.168.148.167,user_30,3,1,47101,80,1041,0.03369528349838629,0.45125205982069877,60,,,1,-0.7072544858319685,-0.2826850115523707,18,0,-1.3625644055548916,2,0,0,0,0,60.29,0,,,
,192.168.132.16,172.18.11.96,user_349,4,0,29536,22,795,0.6463535164086048,-0.3585950063923762,4913,,,1,-0.7072544858319685,-0.8220816854154712,17,0,-0.5845256982341219,2,0,0,1,0,62.2,0,,,
,172.29.242.34,10.97.101.164,user_331,0,0,51126,445,957,-1.1006468305867465,-0.24396118354003166,5079,,2026-06-11 10:52:36,1,-0.18661851555607503,-0.012986674620820373,20,0,-0.9071271134646849,2,1,0,0,1,66.64,1,,,
,10.255.28.211,192.168.253.173,user_538,0,0,33881,443,214,-1.0644005935132224,-0.8664101731507812,6469,,2026-06-11 14:25:18,1,0.3340174547198184,-0.2377352887304456,17,0,-0.14806495998100727,2,0,0,0,1,59.0,1,,,
,192.168.177.194,192.168.242.103,user_129,0,3,57601,22,1275,-0.4439866071295769,-0.3658881668763324,3866,,,1,0.0736994695818717,0.031963048201104675,22,1,0.003747470715728261,1,0,0,2,0,41.35,0,,,
,192.168.166.141,10.85.37.241,user_315,3,0,63937,80,805,0.4284536841165076,0.07843734351669136,3689,,,1,-0.9675724709699153,-0.1778023249678789,0,0,-0.01522908312136368,0,0,0,2,0,46.5,0,,,
2026-06-11 19:11:18,172.20.131.134,10.235.20.11,user_329,1,2,51416,443,685,-1.0950629195433317,-0.6654583318032604,2688,2026-06-11 19:11:18,2026-06-11 03:59:18,1,-0.18661851555607503,-0.552383348483921,14,0,0.6109971935026703,0,0,0,0,0,47.64,0,19.0,3.0,6.0
,172.17.133.166,172.18.227.53,user_84,4,2,41090,443,560,0.7920559828056892,0.2641920324193277,2905,,,1,-0.7072544858319685,-0.10288612026467048,18,0,-0.56554914439703,0,0,0,4,0,48.66,0,,,
,10.238.23.70,10.198.25.132,user_180,0,2,20621,3389,1144,-0.37730178623010113,0.1087596874379403,4617,,,1,-0.9675724709699153,-0.31265149343365406,16,0,-0.7932677904421332,2,0,0,3,1,50.82,0,,,
2026-06-11 08:55:00,172.24.98.92,10.99.33.124,user_192,0,1,13558,22,1320,0.74424651716385,-0.548064889483719,3177,2026-06-11 08:55:00,2026-06-11 01:52:00,0,-0.18661851555607503,-0.9269643719999631,16,0,-0.07215874463263951,2,0,0,2,0,69.86,0,8.0,3.0,6.0
2026-06-11 13:54:30,10.110.177.167,192.168.200.110,user_521,1,3,17749,445,1350,-0.3435167134023101,-1.1089922715425644,6123,2026-06-11 13:54:30,,1,-0.7072544858319685,0.031963048201104675,24,0,0.8956455010590495,2,1,0,4,1,41.08,0,13.0,3.0,6.0
,10.25.121.29,172.21.92.160,user_482,0,2,37900,3389,500,-1.308646070344872,-0.05612464708300304,5842,,2026-06-11 18:24:06,1,0.3340174547198184,0.22674518042944655,0,0,-0.9450802211388688,2,1,0,4,1,64.85,0,,,
2026-06-11 13:08:18,192.168.187.202,10.223.198.2,user_46,4,3,58533,443,616,-0.6275188653382315,0.018985868942908688,1812,2026-06-11 13:08:18,,1,-0.9675724709699153,0.25671166231072995,28,0,-0.37578360602611055,0,0,0,4,1,50.36,0,13.0,3.0,6.0
,172.27.53.136,10.108.136.211,user_577,5,3,46184,80,426,-0.6521343654197723,1.1511561542223951,2187,,,1,0.0736994695818717,-0.40255093907750417,26,0,0.003747470715728261,0,0,0,2,0,67.41,0,,,
,10.204.242.49,172.27.210.114,user_299,2,5,37920,443,513,0.4761744244015257,1.795200128432725,937,,,1,0.5943354398577652,-0.31265149343365406,29,0,0.5920206396655785,0,0,1,1,1,49.96,0,,,
2026-06-11 05:46:30,192.168.239.204,172.18.125.232,user_292,4,3,15316,3389,817,0.6275649576956845,1.9348562861992764,791,2026-06-11 05:46:30,2026-06-11 18:57:30,0,-0.9675724709699153,-0.0879028793240288,0,0,0.09863023990118797,2,1,0,1,0,28.37,0,5.0,3.0,6.0
,172.31.208.180,172.17.37.41,user_255,4,1,33358,22,1456,-0.2549148005559179,-0.20497340020025925,6801,,,1,0.3340174547198184,-1.4363945639817803,19,1,0.9715517164074173,0,0,0,0,1,17.84,0,,,
,10.62.10.124,10.2.71.118,user_11,0,2,61693,22,542,-0.26395707170325083,0.33473553721056376,4916,,,0,0.8546534249957118,-0.9569308538812464,18,0,0.44020820896884294,0,0,0,4,1,72.87,0,,,
2026-06-11 12:13:48,10.161.149.74,192.168.94.80,user_276,2,4,32879,3389,1171,-1.0295469587793686,0.8994785241118644,6251,2026-06-11 12:13:48,,1,-0.44693650069402174,0.9759072274615307,26,1,0.6869034088510382,1,1,1,2,0,48.44,1,12.0,3.0,6.0
,10.136.120.101,172.20.131.40,user_325,4,1,42811,443,1152,0.4385124392430736,-0.6360798480272504,1329,,,1,2.1562433506854455,2.609080489991474,8,1,1.1613172547783368,2,0,1,3,0,86.2,1,,,
,172.16.13.54,192.168.212.161,user_6,4,4,41481,443,1168,-0.31736395007323853,-0.8829545018667957,3409,,,1,-0.44693650069402174,0.5114267583016385,17,0,-0.2049946214922831,1,0,0,4,1,48.7,0,,,
,10.49.117.170,172.24.30.42,user_485,2,1,11050,443,795,-0.13352115311571003,-1.0996540807439237,3842,,,1,-0.9675724709699153,-1.121746504228305,23,0,-0.22397117532937505,1,0,0,3,1,44.13,0,,,
,172.16.17.198,172.19.242.250,user_106,2,2,9736,80,574,-1.1858347460076313,0.9395172722942078,3628,,,1,0.8546534249957118,-1.1067632632876632,8,1,-1.1348457595097883,0,0,0,1,1,48.66,1,,,
,192.168.113.100,192.168.102.101,user_303,2,3,13424,22,336,1.5127489105182257,-0.10927702664494285,3232,,,1,1.1149714101336587,2.893762067863666,28,0,1.6736842083798191,2,1,1,0,0,75.16,1,,,
2026-06-11 09:17:54,10.183.49.245,172.29.126.107,user_85,0,1,16926,3389,1065,-1.1804282856778585,-1.0451394633127915,5831,2026-06-11 09:17:54,,1,0.3340174547198184,0.3615943488952217,21,0,-1.3625644055548916,1,1,0,4,1,46.72,1,9.0,3.0,6.0
,172.23.7.236,192.168.34.245,user_204,3,5,51676,443,1451,0.21075251947120546,0.6969000301736126,4347,,2026-06-11 06:42:42,1,-0.9675724709699153,-0.31265149343365406,38,0,1.692660762216911,2,1,0,0,0,61.38,1,,,
2026-06-11 10:35:54,172.25.69.192,172.27.70.211,user_246,3,2,63655,80,1017,-0.6725855601670359,0.9121503486149659,1906,2026-06-11 10:35:54,,1,-0.44693650069402174,-0.3875676981368625,18,0,-1.1158692056726962,2,1,1,0,0,43.78,0,10.0,3.0,6.0
,10.90.15.246,192.168.221.53,user_381,5,3,45691,3389,1070,-0.3234069183975974,1.2816464928125746,5636,,2026-06-11 22:02:06,1,1.1149714101336587,1.3804547328588561,6,1,0.4781613166430268,2,1,0,4,1,66.77,1,,,
2026-06-11 06:23:30,10.255.90.156,172.31.64.0,user_501,1,3,33431,22,1480,0.4100508878245486,1.307204351213442,5975,2026-06-11 06:23:30,,1,-0.7072544858319685,-0.267701770611729,5,0,-0.6983850212566736,0,0,0,3,0,35.54,0,6.0,3.0,6.0
,10.190.152.95,192.168.148.155,user_361,2,4,24517,80,1041,0.16146751256918931,0.313333006364002,2465,,,1,-0.18661851555607503,0.39156083077650505,3,0,-1.1727988671839722,0,0,0,3,1,35.16,0,,,
,10.161.184.121,172.25.202.128,user_225,1,1,13317,3389,735,-0.4336636047446524,-1.481597798984595,2227,,2026-06-11 19:33:06,1,0.0736994695818717,-0.47746714378071253,19,0,1.1233641471041529,1,0,0,2,1,55.01,0,,,
2026-06-11 00:49:42,10.187.50.243,172.31.153.29,user_245,3,3,8938,3389,852,0.7926481281218648,-1.3716196834444043,5465,2026-06-11 00:49:42,,1,-0.18661851555607503,-0.9419476129406047,20,0,1.1992703624525205,2,0,0,2,1,20.0,0,0.0,3.0,6.0
,172.29.27.99,10.226.25.81,user_242,4,1,34418,445,164,-0.23593721825672656,-0.2727756941441524,2345,,2026-06-11 15:53:42,1,-0.7072544858319685,-0.7471654807122629,12,0,-0.4327132675373864,0,0,1,0,0,49.3,0,,,
,172.27.172.34,192.168.19.98,user_269,2,4,59910,443,804,0.1554611916748218,2.781308056236485,7009,,,1,-0.9675724709699153,-0.8969978901186797,14,0,-0.2049946214922831,1,1,0,4,0,61.7,0,,,
2026-06-11 07:57:00,192.168.98.209,10.201.55.245,user_357,3,2,4663,445,419,-1.1716541194130936,-1.2296758362832754,3861,2026-06-11 07:57:00,2026-06-11 12:18:00,1,-0.44693650069402174,-1.211645949872155,38,0,-0.9071271134646849,1,0,0,4,0,77.65,0,7.0,3.0,6.0
,10.97.15.89,10.15.84.218,user_246,2,2,3668,80,1292,-0.2763053267982222,0.3865357199686861,3735,,,0,0.0736994695818717,0.5413932401829219,17,0,-1.3625644055548916,0,0,0,2,0,50.88,0,,,
2026-06-11 09:04:24,172.17.40.130,10.243.242.207,user_288,4,1,8017,445,1029,0.9933853903053936,0.039514827101855686,1270,2026-06-11 09:04:24,,1,1.1149714101336587,-0.22275204778980395,38,0,-0.2619242830035589,0,1,0,2,0,36.96,0,9.0,3.0,6.0
2026-06-11 09:58:00,172.20.53.31,10.38.131.221,user_211,3,1,48820,3389,68,2.1740652863963983,-1.0564624380338672,2665,2026-06-11 09:58:00,,1,0.5943354398577652,-0.14783584308659553,28,0,-0.4706663752115703,2,0,1,1,0,52.2,0,9.0,3.0,6.0
,172.24.78.248,10.155.121.106,user_446,1,5,2061,443,1456,-0.18976531409186811,-0.6560498535469956,3403,,,1,-0.18661851555607503,-0.4325174209587875,6,0,-1.3625644055548916,1,1,1,2,0,36.5,0,,,
,192.168.200.144,10.231.84.108,user_375,3,0,63003,80,507,-0.5064762617010985,-0.3728198490067929,3062,,,1,1.1149714101336587,-0.5074336256619959,30,0,-0.6224788059083058,2,0,0,3,1,43.61,0,,,
,10.122.56.219,172.17.211.194,user_163,4,4,6275,443,1228,0.5722157655361566,-1.3139672330836214,4735,,,1,-0.44693650069402174,0.061929530082388044,17,0,-1.3625644055548916,2,1,1,3,0,70.79,0,,,
2026-06-11 05:49:12,172.25.229.209,192.168.202.6,user_559,3,3,37540,3389,85,-0.6502672753023196,-0.6669728591639719,2006,2026-06-11 05:49:12,,1,-0.44693650069402174,-0.07291963838338711,9,0,-0.28090083684065087,2,1,0,0,1,66.1,0,5.0,3.0,6.0
2026-06-11 18:37:42,192.168.143.84,10.183.238.108,user_500,0,0,63979,80,551,-0.36384253536276123,-1.1147675576440175,2199,2026-06-11 18:37:42,,1,-0.44693650069402174,0.5264099992422803,0,1,1.1233641471041529,1,0,0,2,0,52.66,0,18.0,3.0,6.0
2026-06-11 06:30:12,172.21.199.160,10.247.64.30,user_367,1,5,45525,445,392,0.3176704320648404,0.7906484370462018,2647,2026-06-11 06:30:12,,1,0.5943354398577652,-0.22275204778980395,14,1,-1.0399629903243286,1,0,0,0,0,55.77,0,6.0,3.0,6.0
,172.28.182.76,192.168.238.250,user_3,0,0,61156,445,1252,-0.7638183727243841,-0.2793944297370957,6710,,2026-06-11 17:51:06,1,-0.9675724709699153,-1.4363945639817803,27,0,-1.3056347440436158,1,0,0,3,1,31.58,0,,,
,192.168.160.138,192.168.105.138,user_356,3,5,34641,80,732,-0.3833100359365734,-1.3789663962770264,7598,,,1,-0.7072544858319685,-0.837064926356113,27,0,0.5920206396655785,1,1,0,2,1,45.09,0,,,
,10.209.207.21,10.193.233.62,user_153,2,4,40425,22,299,-0.13943681984115164,-0.86886521363494,2032,,,1,0.0736994695818717,0.016979807260462994,20,0,-1.1727988671839722,0,1,0,3,0,23.31,0,,,
2026-06-11 19:51:00,10.248.6.115,172.19.152.151,user_355,5,3,22265,443,684,0.21281441961124364,0.48108741207126593,4818,2026-06-11 19:51:00,,1,-0.7072544858319685,-0.7471654807122629,18,0,-0.8691740057905011,2,1,0,4,1,65.1,0,19.0,3.0,6.0
2026-06-11 20:14:00,10.54.31.126,10.152.223.6,user_306,3,2,55336,80,576,-0.5850927142809074,0.6298708982635853,2832,2026-06-11 20:14:00,2026-06-11 07:26:00,1,-0.9675724709699153,-0.9569308538812464,1,1,-0.9640567749759608,0,0,0,1,0,70.13,0,20.0,3.0,6.0
,192.168.41.142,172.25.22.201,user_310,3,5,57001,3389,626,0.4141824033530442,0.56986883860508,5075,,2026-06-11 03:29:12,1,4.238787231789019,3.5530246692519,34,0,2.736371223256968,0,1,1,3,0,78.11,1,,,
,192.168.9.82,192.168.237.115,user_181,4,4,37573,80,909,-1.0953541701711573,0.16665647038951203,5739,,2026-06-11 08:34:36,1,-0.44693650069402174,-0.7321822397716212,13,0,0.7817861780364979,1,0,0,0,0,47.95,0,,,
,192.168.232.54,172.25.239.158,user_32,5,4,55612,80,649,-0.4387228788955599,-1.0466054588575244,2995,,,1,0.0736994695818717,0.6013262039454886,43,0,1.1802938086154287,0,0,0,2,1,51.64,0,,,
,172.30.178.208,10.181.62.6,user_141,5,3,52609,22,1057,0.3093938993231156,1.844441513031148,5311,,2026-06-11 09:27:18,1,-0.44693650069402174,0.6163094448861304,13,0,1.5218717776830837,2,1,0,3,0,55.5,1,,,
,172.23.104.37,172.28.254.222,user_126,2,4,54487,445,1031,-0.2893344525661902,-1.019636830771486,2573,,2026-06-11 23:21:12,1,-0.9675724709699153,-0.5374001075432793,8,0,-0.45168982137447833,2,1,0,4,1,47.42,1,,,
2026-06-11 01:25:48,172.23.101.102,192.168.178.25,user_100,3,5,15025,3389,69,-0.11842819839559902,-0.28402838140760395,7577,2026-06-11 01:25:48,2026-06-11 07:42:48,1,-0.18661851555607503,0.016979807260462994,21,0,2.0911683927958418,2,0,0,1,1,76.63,1,1.0,3.0,6.0
2026-06-11 06:57:30,192.168.79.162,172.30.197.252,user_239,3,5,58726,3389,1287,-0.9109905939453311,-0.8592124027878864,2380,2026-06-11 06:57:30,,1,0.5943354398577652,-0.20776880684916227,5,0,0.3453254397833832,1,0,0,0,0,65.98,0,6.0,3.0,6.0
,172.19.214.187,10.225.49.217,user_172,4,2,62904,445,1304,0.8968946359503427,-1.137599266795604,2625,,,0,-0.9675724709699153,-0.4175341800181458,0,0,-0.7932677904421332,1,0,1,3,0,26.87,0,,,
2026-06-11 13:38:54,192.168.34.13,192.168.98.109,user_548,4,4,60452,443,1435,-0.6297292840103398,-1.2234855194796606,3108,2026-06-11 13:38:54,2026-06-11 05:26:54,1,-0.9675724709699153,-0.552383348483921,6,0,-0.2998773906777428,1,1,0,0,0,60.59,0,13.0,3.0,6.0
,10.218.40.208,192.168.74.224,user_267,3,1,36214,443,305,-0.45267011922541583,-0.8416171092293009,4799,,,1,-0.7072544858319685,0.24172842137008824,23,0,-0.5275960367228462,0,0,0,1,1,63.97,0,,,
,10.163.162.215,10.140.182.194,user_298,3,0,47378,80,1351,3.8787069907580936,0.22176351067776226,6358,,,0,3.1975152912372327,3.6728905967770333,12,0,1.1423407009412447,2,1,1,2,0,73.2,1,,,
2026-06-11 12:14:00,172.22.157.25,10.17.179.147,user_31,0,2,44105,3389,1250,-0.8393988750512276,-0.6540064967432071,3840,2026-06-11 12:14:00,2026-06-11 16:14:00,1,0.3340174547198184,-0.8969978901186797,7,0,-1.3625644055548916,0,0,0,4,1,25.1,0,12.0,3.0,6.0
,192.168.11.24,192.168.198.25,user_168,5,4,34105,80,914,0.20554858441243748,-0.3955243713302977,4973,,2026-06-11 07:40:24,1,-0.7072544858319685,-0.8969978901186797,30,0,-0.18601806765519116,2,0,0,3,0,66.03,0,,,
,192.168.68.115,10.253.148.104,user_185,1,5,28703,443,246,-1.1309272518201041,2.171294926092527,2318,,,1,-0.9675724709699153,-0.6572660350684127,11,1,0.32634888594629125,2,1,0,4,0,18.23,0,,,
