timestamp,src_ip,dst_ip,username,department,protocol,source_port,destination_port,packet_size,bytes_sent,bytes_received,session_duration,login_time,logout_time,login_success,failed_login_count,file_access_count,email_sent_count,usb_inserted,database_queries,privilege_level,access_sensitive_data,off_hours_activity,geo_location,vpn_used,anomaly_score,insider_threat_label
36:11.6,172.17.141.102,172.19.240.78,user_491,IT,SSH,42661,3389,430,1086087,26535,5650,36:11.6,10:21.6,1,8,150,10,0,54,PowerUser,0,0,USA,1,0,0
02:06.9,10.8.38.194,172.28.179.33,user_453,HR,SSH,53707,80,970,196052,705685,2259,02:06.9,39:45.9,0,5,95,11,0,40,PowerUser,1,1,India,1,71.28,0
34:21.7,192.168.24.85,172.18.135.24,user_203,HR,UDP,26889,80,645,1484018,1241115,5465,34:21.7,05:26.7,1,13,54,29,0,80,Admin,1,1,Singapore,0,84.52,1
57:51.0,10.228.113.37,10.24.72.75,user_9,HR,SSH,51162,22,1090,583256,239768,3612,57:51.0,58:03.0,1,0,15,28,0,1,Admin,1,1,India,0,29.1,0
36:46.5,172.22.109.179,192.168.46.57,user_355,Research,SMB,23997,22,558,603668,1034426,6902,36:46.5,31:48.5,1,0,88,19,0,56,Admin,1,0,Germany,1,45.88,0
18:05.4,10.237.218.44,192.168.107.75,user_277,Operations,RDP,21374,445,712,603868,1229901,5780,18:05.4,54:25.4,1,7,76,10,0,1,PowerUser,1,0,UK,1,63.64,0
56:54.9,192.168.163.210,192.168.156.156,user_114,Finance,RDP,9600,445,850,191273,1654066,1482,56:54.9,21:36.9,1,4,72,13,0,1,PowerUser,1,0,India,0,49.57,0
15:57.9,10.53.24.185,10.114.132.66,user_346,Operations,TCP,58872,445,1231,1015690,1202448,2644,15:57.9,00:01.9,1,0,71,9,0,135,PowerUser,1,0,Singapore,1,25.02,0
04:16.7,10.133.162.238,172.20.15.45,user_476,Research,RDP,47114,22,1281,367402,1183604,3263,04:16.7,58:39.7,1,6,33,10,0,98,PowerUser,0,0,India,1,54.1,0
33:22.7,10.81.128.9,192.168.83.210,user_370,IT,SSH,47437,80,976,958208,1395205,2860,33:22.7,21:02.7,1,7,64,18,0,34,User,0,0,UK,1,34.55,0
17:29.2,10.204.26.167,192.168.27.147,user_310,Operations,SSH,57222,445,477,654838,51252,4363,17:29.2,30:12.2,1,5,45,24,0,150,User,0,0,USA,0,18.77,0
32:18.4,172.26.25.174,10.150.54.89,user_187,Finance,SMB,38367,3389,1454,543227,427388,5093,32:18.4,57:11.4,1,5,79,16,0,7,Admin,1,0,Germany,0,39.38,0
40:01.5,10.216.20.55,192.168.69.233,user_175,IT,HTTPS,20180,445,1051,423509,245821,6389,40:01.5,26:30.5,1,18,290,30,1,139,Admin,0,1,Singapore,0,88.88,1
43:02.1,192.168.80.224,10.238.185.112,user_4,Research,UDP,39024,3389,185,1349026,600485,3192,43:02.1,36:14.1,1,4,77,16,0,85,PowerUser,0,1,Germany,1,51.58,0
23:46.5,10.126.96.96,172.17.90.15,user_274,Finance,TCP,36629,80,1228,234407,59406,3661,23:46.5,24:47.5,1,0,95,10,0,49,Admin,0,0,Germany,1,34.64,0
31:47.0,10.252.134.86,172.30.237.85,user_167,Admin,UDP,26335,80,675,366451,29796,3814,31:47.0,35:21.0,1,0,24,0,1,92,User,0,0,Germany,1,54.04,1
39:27.4,10.117.109.73,10.172.60.129,user_292,Finance,RDP,20071,3389,724,674273,1236010,3962,39:27.4,45:29.4,1,0,160,32,0,102,User,1,1,USA,0,71.25,1
38:05.7,192.168.203.208,10.175.238.117,user_37,Operations,SSH,56863,22,93,289747,284646,6942,38:05.7,33:47.7,1,0,105,17,0,65,User,0,0,UK,1,83.59,0
52:04.6,10.201.44.242,172.18.75.130,user_378,Admin,SSH,25848,443,182,1515621,290882,6693,52:04.6,43:37.6,1,5,116,10,0,81,User,0,0,UK,1,39.3,0
35:49.0,10.146.149.110,172.19.70.142,user_41,Finance,RDP,11901,80,1182,1659037,747467,3742,35:49.0,38:11.0,1,21,170,21,1,114,PowerUser,1,1,UK,1,84.18,1
12:29.6,192.168.103.175,10.89.64.24,user_75,Operations,SSH,65351,80,1136,476349,184047,2833,12:29.6,59:42.6,0,2,93,39,0,110,PowerUser,0,1,Singapore,1,44.26,0
41:58.7,10.70.123.183,192.168.18.109,user_3,Operations,SSH,43689,443,448,462926,155530,3750,41:58.7,44:28.7,1,3,54,13,1,64,User,1,0,Singapore,0,35.79,0
54:02.3,192.168.98.119,10.214.174.40,user_99,HR,RDP,4629,3389,780,87462,2267978,3261,54:02.3,48:23.3,1,3,79,11,0,28,Admin,1,1,UK,0,29.03,0
10:47.2,192.168.11.93,172.25.122.176,user_211,Operations,TCP,62134,22,600,112222,30042,6267,10:47.2,55:14.2,1,7,171,6,0,17,Admin,0,0,India,0,62.9,0
01:49.3,172.28.132.153,172.29.246.13,user_185,IT,RDP,1116,22,1111,1009380,1874283,5832,01:49.3,39:01.3,1,11,201,12,0,76,Admin,1,1,USA,0,97.76,1
53:23.8,172.28.134.85,172.29.64.137,user_239,Operations,UDP,15281,80,685,23995,319462,2780,53:23.8,39:43.8,1,0,67,8,0,10,PowerUser,0,1,Germany,0,66.8,0
55:59.5,10.224.102.245,10.197.118.36,user_291,IT,TCP,64451,80,472,97819,1599441,3661,55:59.5,57:00.5,0,6,215,31,1,174,Admin,1,1,UK,0,51.41,1
55:37.7,10.149.197.95,10.227.41.112,user_210,Research,SSH,6615,22,1046,21211,741238,2045,55:37.7,29:42.7,1,7,64,17,0,59,Admin,0,0,Germany,1,41.11,0
55:26.7,10.208.92.173,172.23.40.40,user_33,Operations,SMB,28643,443,1317,346969,1202273,3401,55:26.7,52:07.7,1,3,140,27,0,30,PowerUser,1,0,Germany,1,39.67,0
17:19.1,172.31.200.176,172.30.16.176,user_328,HR,UDP,3924,80,462,203076,777305,769,17:19.1,30:08.1,1,0,42,0,0,20,Admin,0,0,UK,1,47.37,0
21:27.5,172.17.218.236,172.28.67.225,user_412,Research,UDP,7509,22,285,349482,430026,4083,21:27.5,29:30.5,1,7,250,30,0,92,Admin,1,1,India,1,82.08,1
51:43.8,10.23.151.189,10.34.31.156,user_372,Research,SMB,42383,445,400,235080,671134,2623,51:43.8,35:26.8,1,4,57,7,0,112,PowerUser,0,0,Singapore,1,60.52,0
00:19.3,10.89.238.223,10.133.211.33,user_43,Research,HTTPS,48149,445,932,141298,111455,3693,00:19.3,01:52.3,1,4,82,14,0,150,PowerUser,0,0,India,1,53.05,0
56:12.2,172.31.105.63,192.168.176.231,user_518,HR,HTTPS,13807,80,850,1542035,1796678,5074,56:12.2,20:46.2,1,5,213,9,0,23,PowerUser,0,1,India,0,66.1,1
01:11.1,192.168.131.112,10.242.209.56,user_502,Finance,UDP,53445,445,787,31070,257152,3542,01:11.1,00:13.1,1,3,91,8,0,24,Admin,0,0,India,0,48.12,0
52:15.4,10.29.194.49,172.28.76.242,user_148,Admin,SMB,34670,3389,1029,391158,838537,1650,52:15.4,19:45.4,1,5,81,5,0,46,User,0,0,Germany,1,46.76,0
08:15.5,172.29.3.82,10.169.138.78,user_496,IT,HTTPS,45253,3389,1287,7602,321823,1758,08:15.5,37:33.5,1,1,70,0,0,67,Admin,0,0,Germany,1,39.8,0
39:29.9,192.168.202.55,172.17.100.56,user_513,Finance,UDP,63297,3389,1452,1131051,1290768,6461,39:29.9,27:10.9,1,1,97,16,0,187,PowerUser,0,1,Germany,1,57.94,1
59:58.9,172.30.141.96,10.144.121.163,user_49,Operations,SMB,22659,3389,465,621869,159834,2677,59:58.9,44:35.9,1,0,50,25,0,15,Admin,0,0,India,0,38.04,0
42:01.6,192.168.143.179,10.205.193.190,user_291,Research,SSH,61448,445,924,144706,1138301,6135,42:01.6,24:16.6,1,2,93,0,0,51,Admin,0,0,Germany,1,76.3,0
18:10.1,10.174.35.71,192.168.7.134,user_510,HR,HTTPS,24881,22,626,1164872,707502,3116,18:10.1,10:06.1,1,1,77,31,0,1,User,0,0,UK,0,29.48,0
14:39.3,192.168.170.26,10.222.149.223,user_265,Research,SMB,34854,3389,313,894663,2616295,5609,14:39.3,48:08.3,0,3,151,35,1,226,PowerUser,1,1,UK,1,76,0
27:03.3,172.17.225.216,10.165.199.196,user_191,Research,RDP,56211,80,943,1165501,658217,3896,27:03.3,31:59.3,1,0,142,22,0,61,Admin,1,0,India,0,23.24,0
57:12.9,10.24.175.170,192.168.115.96,user_497,Finance,HTTPS,63204,22,1106,196119,136482,3903,57:12.9,02:15.9,1,1,68,28,0,1,PowerUser,1,0,Singapore,1,56.76,0
16:58.5,192.168.21.19,10.249.227.177,user_87,HR,SMB,64607,443,1284,956573,1412551,3021,16:58.5,07:19.5,1,4,77,31,0,172,Admin,0,0,Singapore,0,52.07,0
49:32.8,192.168.189.52,192.168.151.77,user_351,HR,SSH,58837,80,781,978098,179673,3948,49:32.8,55:20.8,1,1,124,5,0,67,PowerUser,0,0,USA,0,37.89,0
03:17.2,192.168.147.231,10.13.118.122,user_474,Research,HTTPS,53746,80,1298,675085,250905,4441,03:17.2,17:18.2,1,4,42,12,0,66,User,1,0,USA,0,29.45,0
27:04.0,192.168.140.99,172.21.31.20,user_266,Operations,UDP,61199,3389,1318,1695579,1142486,6035,27:04.0,07:39.0,1,3,174,0,0,167,User,0,0,UK,0,56.12,1
20:46.7,10.101.190.152,10.63.49.71,user_289,Admin,HTTPS,10513,80,632,330751,179948,2917,20:46.7,09:23.7,1,2,78,10,0,1,Admin,0,0,India,1,53.11,0
47:39.6,172.25.69.193,10.156.145.184,user_353,Admin,UDP,32317,445,74,1248518,1296696,60,47:39.6,48:39.6,1,2,103,4,0,7,User,1,0,Germany,1,65.77,0
52:36.5,10.31.152.227,192.168.134.26,user_108,HR,SMB,36782,445,946,485725,817743,4913,52:36.5,14:29.5,1,7,73,32,0,51,User,0,0,UK,1,34.17,0
21:55.6,10.51.18.155,172.27.166.209,user_439,Finance,TCP,47463,3389,262,224664,141111,5327,21:55.6,50:42.6,1,0,68,8,1,141,Admin,0,0,India,1,43.04,0
24:13.8,192.168.102.185,10.170.216.89,user_255,Finance,UDP,40856,22,645,864390,1675893,4809,24:13.8,44:22.8,1,7,53,1,0,82,User,0,0,India,1,22.69,0
56:03.1,192.168.166.141,192.168.254.8,user_580,Operations,UDP,1754,443,1235,1551817,755008,4514,56:03.1,11:17.1,1,19,194,42,0,138,User,1,1,Singapore,0,71.07,1
45:18.8,172.31.187.141,192.168.82.239,user_323,Operations,UDP,2900,443,1379,282719,706763,5959,45:18.8,24:37.8,1,3,41,6,0,35,User,1,0,India,0,51.41,0
43:10.5,192.168.16.32,10.211.154.51,user_324,HR,SMB,7986,80,489,331788,856276,2904,43:10.5,31:34.5,1,2,34,21,0,1,User,0,1,USA,1,32.56,1
28:39.5,10.124.204.184,10.114.176.139,user_283,Operations,UDP,32979,3389,945,210469,277183,3430,28:39.5,25:49.5,0,0,42,32,0,1,User,0,1,India,1,48.26,0
17:15.1,10.146.230.210,192.168.14.45,user_162,HR,TCP,35074,445,1336,421666,117630,60,17:15.1,18:15.1,1,2,111,3,0,76,User,0,0,Singapore,1,57.29,0
04:35.9,192.168.255.181,10.60.33.198,user_111,HR,HTTPS,37786,22,778,1275810,289873,2712,04:35.9,49:47.9,1,6,65,29,0,1,Admin,1,1,USA,0,18.81,0
46:24.4,172.18.44.63,172.18.55.95,user_8,Admin,UDP,17029,80,1312,309334,716406,4818,46:24.4,06:42.4,1,6,180,15,1,82,User,0,0,USA,1,44.84,0
28:23.1,172.30.65.193,192.168.213.26,user_440,Research,HTTPS,56856,3389,118,1102735,178568,2667,28:23.1,12:50.1,1,4,81,18,1,1,Admin,1,1,Germany,1,59.97,0
33:49.5,192.168.231.110,192.168.36.220,user_573,Operations,UDP,6897,445,1409,970266,395605,5162,33:49.5,59:51.5,1,0,68,19,0,40,User,0,0,Singapore,1,31.37,0
11:36.9,192.168.37.218,172.24.120.92,user_447,Finance,TCP,55451,443,814,641703,658439,5260,11:36.9,39:16.9,1,9,150,26,0,150,PowerUser,0,0,Germany,1,56.06,1
58:57.9,192.168.155.164,10.215.66.162,user_153,IT,SMB,21539,22,1176,984315,457643,2832,58:57.9,46:09.9,1,5,29,0,0,89,PowerUser,0,1,USA,1,67.17,0
35:01.3,10.7.235.102,172.26.215.133,user_385,IT,HTTPS,17332,80,1238,332207,73627,1732,35:01.3,03:53.3,1,3,71,7,0,103,User,0,0,Germany,0,39.92,0
13:06.7,192.168.102.239,10.174.209.84,user_282,HR,HTTPS,54105,445,472,646186,1448234,4571,13:06.7,29:17.7,1,4,55,11,0,1,User,0,0,Singapore,0,53.99,0
24:43.3,10.166.168.7,192.168.154.59,user_585,IT,SMB,12566,445,674,35852,2143862,3211,24:43.3,18:14.3,1,5,74,9,0,99,User,1,0,Singapore,0,65.3,0
50:50.9,172.22.109.156,172.28.187.97,user_450,Admin,SMB,57530,80,995,996941,132911,2561,50:50.9,33:31.9,1,5,76,13,0,53,PowerUser,0,1,USA,1,51.17,0
58:24.7,192.168.216.152,192.168.155.105,user_476,HR,TCP,38438,3389,1044,966316,662080,5196,58:24.7,25:00.7,0,2,35,19,0,1,PowerUser,0,0,UK,1,46.63,0
57:36.6,10.171.108.202,192.168.246.63,user_531,HR,RDP,15396,22,884,209623,1258267,2636,57:36.6,41:32.6,1,6,54,10,0,1,User,1,0,USA,0,42.94,0
39:32.9,10.234.11.177,172.25.90.149,user_124,Research,TCP,56012,3389,509,1180180,1051858,4621,39:32.9,56:33.9,1,1,127,8,0,95,User,0,1,Germany,0,55,1
14:25.4,172.31.106.103,192.168.125.192,user_453,Research,UDP,43437,443,1163,582135,853993,3667,14:25.4,15:32.4,1,5,46,18,0,60,PowerUser,1,0,India,0,26.51,0
28:06.5,10.100.128.90,10.25.201.27,user_55,Research,RDP,12523,22,1039,760001,552901,3832,28:06.5,31:58.5,1,0,1,1,0,81,User,0,0,UK,1,46.13,0
30:04.0,172.20.132.98,192.168.88.16,user_311,Finance,SMB,8913,443,932,671138,397692,5487,30:04.0,01:31.0,1,5,81,28,0,22,Admin,1,0,Germany,0,47.49,1
48:55.2,192.168.13.154,10.40.230.151,user_461,Research,HTTPS,5794,445,1288,988849,456862,3166,48:55.2,41:41.2,1,7,90,6,1,1,User,0,1,UK,1,34.72,0
01:19.5,192.168.143.45,10.104.162.57,user_277,Operations,UDP,65459,443,953,877653,843707,7206,01:19.5,01:25.5,1,0,22,9,0,1,User,0,0,USA,0,44.78,0
19:37.4,172.21.18.129,172.21.246.134,user_25,Finance,SSH,53322,22,1293,948440,1950722,5996,19:37.4,59:33.4,1,5,67,17,0,30,User,0,0,Singapore,0,47.12,0
25:40.9,172.25.32.101,192.168.191.202,user_438,Admin,SSH,20656,3389,976,1568953,471820,7593,25:40.9,32:13.9,0,12,132,35,0,180,Admin,1,1,Germany,1,92.98,1
14:30.2,172.18.173.40,172.20.233.191,user_486,IT,RDP,60415,80,346,1064372,423204,3132,14:30.2,06:42.2,1,1,101,14,0,63,User,0,0,UK,1,10.06,0
59:22.8,10.134.190.227,192.168.6.245,user_597,HR,TCP,2150,443,1192,1237997,538293,6095,59:22.8,40:57.8,1,3,95,6,1,1,Admin,1,1,Singapore,0,36.65,0
56:00.1,172.23.230.188,192.168.14.196,user_3,Research,SMB,39526,22,1038,158344,1339702,2262,56:00.1,33:42.1,1,5,119,11,0,106,PowerUser,0,0,USA,1,65.67,0
58:46.6,172.29.26.249,192.168.216.229,user_64,Research,SMB,17460,22,1463,658729,1003875,2517,58:46.6,40:43.6,1,0,63,0,0,106,Admin,0,0,USA,0,28.12,0
24:33.1,192.168.83.237,192.168.51.27,user_535,Finance,SSH,1376,445,1167,1146296,269127,3749,24:33.1,27:02.1,1,2,83,28,0,128,PowerUser,0,0,USA,1,51.42,0
46:53.0,10.163.50.89,172.28.88.232,user_301,IT,UDP,14731,445,1038,587261,809513,3896,46:53.0,51:49.0,1,0,51,20,0,84,Admin,1,0,India,0,51.7,0
23:18.2,192.168.3.100,10.226.38.62,user_239,Admin,HTTPS,59959,22,679,806140,584104,3590,23:18.2,23:08.2,1,1,81,38,0,140,User,0,0,Germany,1,13.47,0
10:15.2,10.172.86.244,172.27.129.224,user_352,Research,HTTPS,3665,443,1338,660082,1300658,5383,10:15.2,39:58.2,1,2,137,4,0,52,PowerUser,0,0,USA,1,50.27,1
01:12.6,192.168.167.132,10.124.73.49,user_415,Finance,TCP,63084,445,960,451978,356964,5776,01:12.6,37:28.6,1,1,20,33,0,1,User,1,0,UK,1,63.03,0
09:53.4,10.146.55.244,10.59.250.32,user_100,Admin,HTTPS,11003,443,1227,86051,208398,3118,09:53.4,01:51.4,1,2,1,9,0,80,User,0,0,UK,0,25.43,0
15:29.8,192.168.200.16,10.50.58.210,user_204,Admin,TCP,53987,445,841,1586084,1183288,3998,15:29.8,22:07.8,1,3,30,6,0,53,User,0,1,India,0,50.93,0
13:30.4,192.168.162.161,172.18.224.74,user_151,Admin,HTTPS,35947,22,493,1139529,1320802,2675,13:30.4,58:05.4,1,13,418,39,0,94,Admin,1,1,India,1,90.21,1
40:47.5,192.168.216.20,10.224.175.146,user_46,Admin,RDP,10033,3389,1102,1361251,148961,2522,40:47.5,22:49.5,1,2,90,12,0,38,PowerUser,1,0,India,1,44.09,0
43:37.7,10.186.234.141,192.168.107.80,user_132,IT,RDP,6641,22,615,484288,1295338,5710,43:37.7,18:47.7,1,3,138,13,0,199,PowerUser,0,0,India,0,48.23,0
18:48.3,10.91.27.9,172.17.136.33,user_548,Finance,TCP,6637,22,827,448341,2211755,3864,18:48.3,23:12.3,1,0,78,29,0,1,Admin,0,0,UK,0,33.22,0
32:48.6,10.202.90.227,172.28.197.94,user_300,HR,UDP,44851,80,1133,447851,390272,4390,32:48.6,45:58.6,0,3,47,13,0,37,User,0,0,UK,1,41.36,1
04:29.4,172.24.209.202,192.168.231.109,user_89,IT,SSH,33826,443,263,761194,153957,1010,04:29.4,21:19.4,1,0,91,12,0,7,PowerUser,0,0,Germany,0,34.99,0
39:02.4,10.207.133.201,192.168.207.214,user_330,IT,SMB,15545,443,282,1549311,1593550,3848,39:02.4,43:10.4,1,4,25,18,0,1,Admin,0,0,Singapore,0,52.99,0
01:01.4,192.168.202.83,10.136.12.19,user_273,Admin,HTTPS,37282,22,732,137344,141735,988,01:01.4,17:29.4,1,4,90,26,0,84,User,0,0,India,1,36.8,0
57:28.6,172.31.204.50,172.18.20.36,user_251,Research,HTTPS,25785,443,522,1038691,708862,7223,57:28.6,57:51.6,1,2,217,30,0,214,Admin,1,0,India,0,65.31,1
32:03.3,172.18.240.191,172.16.118.16,user_427,Operations,RDP,23841,22,1322,353529,715229,3586,32:03.3,31:49.3,1,4,80,21,0,65,PowerUser,0,0,India,0,61.8,0
10:50.6,192.168.1.39,172.29.120.202,user_484,Research,SSH,14717,443,1478,835514,691252,2583,10:50.6,53:53.6,1,9,55,33,0,36,User,0,0,UK,1,50.15,0
57:14.6,172.21.69.73,10.218.77.228,user_276,Finance,TCP,31358,443,105,641243,1824957,3183,57:14.6,50:17.6,1,6,85,24,0,54,PowerUser,1,0,India,1,60.67,0
44:22.5,10.209.136.141,192.168.151.206,user_505,Finance,HTTPS,30310,22,1353,630998,308871,3794,44:22.5,47:36.5,1,1,67,6,0,64,User,1,0,Singapore,1,40.38,0
35:28.5,10.8.221.94,10.82.31.148,user_363,Research,HTTPS,29973,22,1378,1254541,805601,4518,35:28.5,50:46.5,1,2,85,15,0,30,PowerUser,1,0,USA,0,39.95,0
37:54.3,192.168.156.226,172.26.100.157,user_325,Admin,TCP,60716,443,856,1133167,304015,4236,37:54.3,48:30.3,0,1,104,4,0,170,User,0,0,Germany,1,55.84,0
07:46.9,10.217.141.144,10.105.69.62,user_327,Operations,SSH,2975,3389,1052,183627,802733,2972,07:46.9,57:18.9,1,3,38,12,0,57,Admin,0,1,Germany,1,51.36,0
30:25.2,192.168.254.250,192.168.34.72,user_56,Research,SMB,20839,445,769,380751,1337544,5704,30:25.2,05:29.2,1,2,111,32,0,71,Admin,0,0,Singapore,0,29.47,0
36:06.3,172.22.193.251,10.196.210.47,user_37,Finance,RDP,17609,22,570,23901,853013,4673,36:06.3,53:59.3,0,5,92,15,0,105,PowerUser,1,1,Germany,1,57.13,0
25:43.1,192.168.201.158,192.168.11.230,user_126,Admin,UDP,51435,443,922,81758,1319431,3547,25:43.1,24:50.1,1,0,89,23,1,29,User,0,0,USA,1,54.17,0
38:20.7,172.25.56.125,172.20.61.48,user_158,Admin,TCP,57780,22,800,756898,1172581,587,38:20.7,48:07.7,1,3,93,5,0,1,User,0,0,USA,0,36,0
41:50.3,172.20.82.124,172.25.232.191,user_342,HR,HTTPS,44575,3389,595,1167170,813617,2491,41:50.3,23:21.3,1,7,76,16,1,66,Admin,0,0,USA,0,27.74,0
26:59.0,192.168.105.53,10.116.210.1,user_210,Finance,SSH,19155,3389,1011,1247760,1664284,4410,26:59.0,40:29.0,1,0,209,35,0,79,User,0,0,UK,0,67.28,1
27:48.9,10.175.153.147,10.63.63.70,user_241,IT,SSH,31040,443,632,1339452,488362,3823,27:48.9,31:31.9,1,8,71,5,0,93,Admin,1,0,Singapore,0,40.8,1
21:59.6,192.168.218.27,172.29.242.225,user_588,Operations,RDP,60508,445,468,829628,48776,3798,21:59.6,25:17.6,1,1,59,27,0,48,Admin,0,0,Germany,1,40.14,0
27:41.0,172.31.213.47,172.19.189.6,user_284,Operations,RDP,34541,3389,279,839858,865792,3405,27:41.0,24:26.0,1,3,1,24,0,1,PowerUser,1,0,USA,1,47.09,0
01:00.6,192.168.63.208,172.24.140.34,user_413,IT,RDP,13488,80,101,1918074,277587,4322,01:00.6,13:02.6,1,3,40,8,0,20,User,0,0,USA,0,63.52,0
06:38.4,10.3.140.55,172.31.70.15,user_265,Operations,UDP,9856,80,826,378440,665748,3113,06:38.4,58:31.4,1,0,53,29,0,17,PowerUser,0,0,India,0,50.4,0
02:11.9,10.211.37.24,172.17.252.115,user_162,Operations,SSH,40878,443,770,621194,814428,3114,02:11.9,54:05.9,1,8,144,20,0,70,Admin,0,0,UK,0,55.17,0
03:44.8,192.168.230.54,192.168.218.216,user_418,Admin,SSH,15918,22,969,282808,217277,4866,03:44.8,24:50.8,1,6,70,26,0,19,Admin,0,1,UK,0,30.94,0
08:01.2,192.168.103.4,192.168.4.82,user_555,Finance,RDP,64877,80,1048,157732,593061,2643,08:01.2,52:04.2,1,3,59,15,0,52,Admin,0,0,Germany,0,57.07,0
30:53.3,10.147.221.222,192.168.185.28,user_369,Admin,UDP,42751,80,1076,217529,1114669,5140,30:53.3,56:33.3,1,5,84,5,0,157,Admin,0,0,Singapore,1,24.86,0
15:23.1,172.22.128.152,10.94.130.157,user_587,Finance,RDP,61819,445,428,316863,155558,6888,15:23.1,10:11.1,1,3,95,2,1,31,PowerUser,0,0,India,1,60.99,0
21:37.8,192.168.97.13,10.179.123.86,user_424,HR,SSH,46769,3389,754,759004,576520,3216,21:37.8,15:13.8,0,4,131,4,0,91,Admin,1,0,Singapore,1,34.96,0
52:11.7,10.163.144.6,192.168.96.84,user_252,Finance,RDP,18076,445,536,183700,2090475,1714,52:11.7,20:45.7,1,4,91,16,0,92,User,0,0,Germany,1,60.42,0
44:21.2,10.203.217.48,172.22.237.236,user_163,HR,SMB,35683,445,661,653409,790350,276,44:21.2,48:57.2,1,9,112,16,0,1,User,0,0,UK,1,28.56,0
56:36.7,172.30.171.129,172.19.149.4,user_122,Research,HTTPS,47449,22,1324,2184562,1778809,3237,56:36.7,50:33.7,1,10,191,16,0,112,PowerUser,0,1,India,1,59.38,1
52:46.5,172.19.48.134,192.168.209.82,user_427,IT,UDP,45199,443,559,1322787,1292521,3503,52:46.5,51:09.5,1,8,60,33,0,215,User,1,0,India,0,64.52,1
18:34.9,172.19.61.97,172.27.144.139,user_93,Finance,UDP,46882,22,1017,228204,541240,5215,18:34.9,45:29.9,1,5,60,15,0,81,PowerUser,1,0,UK,1,37.84,0
40:46.2,172.26.63.162,172.16.173.165,user_351,Admin,SMB,13540,445,930,352938,2000332,4319,40:46.2,52:45.2,1,7,87,0,0,131,User,0,0,UK,1,55.65,0
19:41.7,172.28.70.59,172.19.203.64,user_352,Research,RDP,40413,443,874,362535,1323652,1824,19:41.7,50:05.7,1,0,66,11,1,45,Admin,1,0,UK,0,52.42,0
54:23.3,192.168.10.194,192.168.22.139,user_146,HR,UDP,10941,22,766,505761,1157333,5192,54:23.3,20:55.3,1,0,166,17,0,45,User,0,0,Singapore,1,61.17,0
34:50.3,10.20.215.89,172.17.173.240,user_278,Finance,RDP,64976,80,683,816266,1741014,3020,34:50.3,25:10.3,1,8,206,20,0,106,User,1,1,USA,0,76.95,1
42:47.4,172.30.176.17,10.138.20.36,user_185,Finance,SMB,2786,80,205,389954,664770,5717,42:47.4,18:04.4,1,3,121,18,0,46,Admin,1,0,Singapore,1,24.48,0
31:51.1,172.26.190.3,172.16.54.16,user_599,Admin,SSH,44064,80,1167,1925607,694858,2785,31:51.1,18:16.1,1,8,38,9,0,16,PowerUser,0,0,Singapore,0,55.31,0
58:51.5,172.19.60.190,192.168.82.152,user_80,Admin,TCP,5072,3389,1409,74723,1293867,4308,58:51.5,10:39.5,1,4,75,3,0,62,PowerUser,0,0,UK,0,41.94,0
29:42.3,192.168.207.45,172.17.45.214,user_359,Operations,TCP,56385,80,512,140119,1195975,5803,29:42.3,06:25.3,0,12,59,1,0,125,User,0,0,India,1,36.14,0
23:31.7,10.42.47.169,10.33.85.45,user_27,Research,SSH,7640,3389,147,1368462,2040707,5006,23:31.7,46:57.7,0,12,219,23,0,77,Admin,0,1,UK,1,80.5,1
20:36.5,192.168.80.56,10.97.160.250,user_127,HR,SMB,36920,445,1358,761233,292683,2776,20:36.5,06:52.5,1,3,54,22,0,22,User,0,1,Germany,1,77.83,0
41:22.0,192.168.137.66,192.168.125.214,user_513,Research,RDP,21441,3389,1433,170060,453404,4405,41:22.0,54:47.0,1,0,143,2,0,111,PowerUser,0,0,Germany,1,40.83,0
28:19.7,10.76.14.0,10.50.250.249,user_550,HR,SMB,1201,445,456,731808,1082436,6218,28:19.7,11:57.7,1,7,224,34,0,113,PowerUser,1,1,Singapore,0,93.5,1
14:48.3,192.168.41.239,192.168.227.89,user_533,IT,TCP,45182,22,1373,1337062,848252,4692,14:48.3,33:00.3,1,12,90,21,0,164,Admin,1,1,UK,1,89.42,1
50:00.7,10.161.43.66,172.30.160.77,user_181,Finance,UDP,33340,3389,87,61196,496014,3986,50:00.7,56:26.7,1,0,83,25,0,79,Admin,0,1,Germany,1,56.8,0
10:38.9,192.168.135.230,172.16.225.118,user_123,Research,SMB,32494,80,513,906239,570229,1363,10:38.9,33:21.9,1,6,132,23,0,1,PowerUser,0,0,USA,0,40.71,0
26:51.9,172.23.16.8,10.222.43.191,user_268,Research,UDP,19771,22,1329,91738,729356,4808,26:51.9,46:59.9,1,4,150,17,0,24,Admin,0,0,USA,0,67.89,0
54:25.2,172.17.173.233,172.26.147.252,user_448,HR,SSH,29068,3389,883,1013342,1084453,3583,54:25.2,54:08.2,1,0,27,15,0,100,User,1,0,India,1,48.48,0
24:34.2,192.168.190.50,172.22.213.250,user_65,Operations,UDP,55427,22,1431,504851,512763,2058,24:34.2,58:52.2,1,0,72,23,0,65,User,0,0,Singapore,0,49.9,0
26:22.0,10.67.236.218,10.79.239.60,user_400,HR,SMB,17201,445,216,206516,655343,6363,26:22.0,12:25.0,1,0,76,5,0,53,Admin,0,0,USA,0,43.02,0
57:23.7,172.22.142.98,10.239.97.102,user_410,Finance,RDP,49607,22,1321,772628,734802,3658,57:23.7,58:21.7,1,4,81,13,0,229,Admin,1,0,Singapore,1,18.61,0
